	passenger_count	trip_distance	tip_amount	total_amount	tip_percentage
4610	1	2.4	2.2	13.0	0.16923076923076924
4611	1	1.2	1.75	10.55	0.16587677725118483
4612	2	7.0	5.45	32.75	0.16641221374045803
4613	2	1.4	1.76	10.56	0.16666666666666666
4614	1	1.4	1.85	11.15	0.16591928251121077
4615	1	0.9	1.58	7.88	0.200507614213198
4616	1	3.1	0.0	12.3	0.0
4617	1	0.7	0.0	7.3	0.0
4618	6	0.77	0.0	5.8	0.0
4619	5	0.42	0.96	5.76	0.16666666666666666
4620	1	3.37	0.0	13.8	0.0
4621	1	0.5	0.0	5.3	0.0
4622	4	1.1	0.0	6.8	0.0
4623	1	19.9	10.0	68.34	0.1463271875914545
4624	2	3.1	0.0	12.8	0.0
4625	1	5.09	3.76	22.56	0.16666666666666666
4626	6	2.08	1.96	11.76	0.16666666666666666
4627	1	0.7	1.0	7.8	0.12820512820512822
4628	1	0.7	0.0	5.8	0.0
4629	3	0.5	0.0	5.3	0.0
4630	1	4.5	0.0	15.3	0.0
4631	1	3.4	0.0	12.8	0.0
4632	1	1.0	0.0	6.8	0.0
4633	1	19.0	8.0	66.34	0.12059089538739824
4634	5	6.86	4.0	30.3	0.132013201320132
4635	1	7.3	0.0	30.34	0.0
4636	1	2.62	0.0	11.8	0.0
4637	1	18.2	14.55	72.89	0.1996158595143367
4638	1	11.5	0.0	35.3	0.0
4639	4	10.6	3.0	37.8	0.07936507936507937
4640	1	1.93	0.0	8.3	0.0
4641	2	2.5	2.7	13.5	0.2
4642	1	3.83	0.0	16.3	0.0
4643	1	0.78	0.0	5.8	0.0
4644	3	0.82	1.26	7.56	0.16666666666666669
4645	1	0.8	0.0	6.3	0.0
4646	1	1.0	0.0	7.3	0.0
4647	2	1.3	1.2	9.0	0.13333333333333333
4648	1	0.0	0.0	3.8	0.0
4649	1	6.25	0.0	20.8	0.0
4650	1	4.17	0.0	15.8	0.0
4651	1	0.0	0.0	5.8	0.0
4652	1	5.6	1.0	22.3	0.04484304932735426
4653	1	0.7	1.0	6.8	0.14705882352941177
4654	1	2.0	2.05	12.35	0.16599190283400808
4655	1	0.6	0.0	5.3	0.0
4656	1	5.93	0.0	21.3	0.0
4657	1	0.94	1.36	8.16	0.16666666666666669
4658	1	5.06	0.0	19.8	0.0
4659	1	8.8	6.15	36.95	0.16644113667117727
4660	3	7.3	0.0	23.8	0.0
4661	1	1.7	0.0	9.3	0.0
4662	1	5.0	2.5	19.8	0.12626262626262627
4663	3	0.8	0.0	6.8	0.0
4664	1	9.1	0.0	28.8	0.0
4665	1	3.15	0.0	13.3	0.0
4666	2	1.27	1.46	8.76	0.16666666666666666
4667	1	7.3	4.75	28.55	0.16637478108581435
4668	1	2.29	0.0	11.8	0.0
4669	1	1.8	1.76	10.56	0.16666666666666666
4670	1	3.15	0.0	12.8	0.0
4671	3	3.49	2.86	17.16	0.16666666666666666
4672	1	3.0	2.76	16.56	0.16666666666666666
4673	1	0.6	0.0	5.3	0.0
4674	1	0.4	0.0	5.3	0.0
4675	1	2.07	2.06	12.36	0.16666666666666669
4676	1	4.2	0.0	16.3	0.0
4677	1	4.3	3.06	18.36	0.16666666666666669
4678	1	1.0	0.0	7.8	0.0
4679	2	0.99	0.0	7.3	0.0
4680	1	2.32	2.36	14.16	0.16666666666666666
4681	1	4.03	2.2	18.0	0.12222222222222223
4682	1	9.1	5.65	33.95	0.16642120765832105
4683	1	1.98	0.0	9.3	0.0
4684	1	1.0	2.0	9.8	0.2040816326530612
4685	1	10.4	7.05	42.39	0.16631280962491152
4686	1	2.2	0.0	9.8	0.0
4687	1	1.7	1.0	9.8	0.1020408163265306
4688	1	3.0	3.0	16.8	0.17857142857142858
4689	1	3.7	3.2	20.0	0.16
4690	1	1.49	0.0	9.8	0.0
4691	1	6.32	0.0	21.3	0.0
4692	1	0.8	1.16	6.96	0.16666666666666666
4693	1	1.5	0.0	8.8	0.0
4694	1	4.7	0.0	16.3	0.0
4695	1	0.81	5.0	11.3	0.44247787610619466
4696	1	2.6	2.35	14.15	0.16607773851590107
4697	1	1.9	1.76	10.56	0.16666666666666666
4698	1	10.2	7.66	46.0	0.16652173913043478
4699	1	3.43	1.5	15.3	0.09803921568627451
4700	1	0.45	0.0	5.3	0.0
4701	3	5.53	0.0	24.8	0.0
4702	1	6.62	0.0	22.8	0.0
4703	1	1.3	0.0	7.8	0.0
4704	1	2.18	2.06	12.36	0.16666666666666669
4705	1	6.1	5.05	30.39	0.16617308325106941
4706	1	9.69	0.0	29.3	0.0
4707	3	1.68	2.0	9.8	0.2040816326530612
4708	1	2.32	2.26	13.56	0.16666666666666666
4709	1	8.4	6.16	37.0	0.16648648648648648
4710	1	3.59	0.0	14.3	0.0
4711	2	1.06	0.0	6.8	0.0
4712	1	3.4	0.0	12.8	0.0
4713	1	2.1	1.86	11.16	0.16666666666666669
4714	5	1.93	0.0	13.8	0.0
4715	1	0.9	0.0	7.8	0.0
4716	6	0.77	2.26	13.56	0.16666666666666666
4717	2	0.86	0.0	7.8	0.0
4718	1	1.8	0.0	13.3	0.0
4719	1	0.82	1.16	6.96	0.16666666666666666
4720	3	1.91	3.09	13.39	0.23076923076923075
4721	1	0.41	1.0	5.3	0.18867924528301888
4722	1	2.1	0.0	12.8	0.0
4723	1	2.0	0.0	17.8	0.0
4724	1	12.0	8.0	49.84	0.16051364365971107
4725	1	16.5	0.0	68.34	0.0
4726	1	2.35	2.16	12.96	0.16666666666666666
4727	4	19.3	5.0	71.84	0.06959910913140312
4728	4	11.03	0.0	39.84	0.0
4729	3	1.07	2.7	13.5	0.2
4730	1	6.1	0.0	18.8	0.0
4731	1	1.7	2.0	18.3	0.1092896174863388
4732	1	2.8	3.55	17.85	0.19887955182072828
4733	1	1.14	2.56	15.36	0.16666666666666669
4734	1	1.22	0.0	9.3	0.0
4735	1	1.5	2.0	12.8	0.15625
4736	1	2.1	2.05	12.35	0.16599190283400808
4737	5	3.37	2.55	24.85	0.10261569416498993
4738	1	0.6	0.0	9.8	0.0
4739	1	1.9	0.0	12.3	0.0
4740	2	4.3	0.0	26.8	0.0
4741	1	0.5	1.76	10.56	0.16666666666666666
4742	1	1.8	2.75	16.55	0.1661631419939577
4743	1	0.7	1.0	8.3	0.12048192771084336
4744	1	0.23	0.0	4.3	0.0
4745	1	1.18	0.0	9.8	0.0
4746	2	3.29	0.0	19.3	0.0
4747	2	1.51	1.0	14.8	0.06756756756756756
4748	2	3.7	0.0	26.8	0.0
4749	5	0.77	1.36	8.16	0.16666666666666669
4750	1	1.3	0.0	7.3	0.0
4751	1	5.16	3.66	21.96	0.16666666666666666
4752	2	0.45	0.0	7.3	0.0
4753	1	1.6	1.0	11.3	0.08849557522123894
4754	1	1.7	1.4	10.7	0.1308411214953271
4755	1	0.38	0.0	4.8	0.0
4756	2	2.8	4.2	21.0	0.2
4757	1	3.67	4.06	24.36	0.16666666666666666
4758	2	1.39	0.0	14.3	0.0
4759	5	0.56	0.0	6.8	0.0
4760	4	2.8	3.15	18.95	0.1662269129287599
4761	1	0.6	0.0	5.8	0.0
4762	3	2.13	2.0	15.8	0.12658227848101264
4763	1	3.1	4.56	27.36	0.16666666666666666
4764	1	0.43	1.56	9.36	0.16666666666666669
4765	4	1.63	1.86	11.16	0.16666666666666669
4766	2	0.7	2.3	10.1	0.2277227722772277
4767	1	1.6	3.7	18.5	0.2
4768	1	1.07	2.0	9.3	0.2150537634408602
4769	1	0.52	0.0	5.3	0.0
4770	1	1.4	0.0	11.3	0.0
4771	1	11.6	9.77	58.61	0.16669510322470568
4772	5	0.65	1.5	7.8	0.19230769230769232
4773	1	0.9	0.0	6.8	0.0
4774	1	1.0	1.0	8.8	0.11363636363636363
4775	1	9.6	9.06	54.4	0.16654411764705884
4776	1	0.85	0.0	6.3	0.0
4777	1	2.4	2.45	14.75	0.16610169491525426
4778	3	2.82	2.0	16.8	0.11904761904761904
4779	1	1.2	4.74	20.54	0.23076923076923078
4780	1	1.93	0.0	16.3	0.0
4781	1	1.53	1.96	11.76	0.16666666666666666
4782	1	1.67	1.96	11.76	0.16666666666666666
4783	2	1.6	0.0	10.3	0.0
4784	2	3.13	0.0	17.8	0.0
4785	2	1.85	0.0	20.3	0.0
4786	1	1.3	0.0	15.3	0.0
4787	4	1.63	2.06	12.36	0.16666666666666669
4788	1	2.82	0.0	11.3	0.0
4789	3	8.88	0.0	29.8	0.0
4790	4	0.55	0.0	7.8	0.0
4791	1	1.3	1.0	8.8	0.11363636363636363
4792	1	4.2	1.0	24.3	0.0411522633744856
4793	1	1.6	0.1	10.4	0.009615384615384616
4794	1	0.48	0.0	4.8	0.0
4795	1	2.56	0.0	13.3	0.0
4796	1	0.6	0.0	8.3	0.0
4797	2	1.3	0.0	11.3	0.0
4798	1	0.83	2.32	11.62	0.19965576592082615
4799	1	1.7	0.0	8.8	0.0
4800	1	0.6	0.0	5.8	0.0
4801	2	1.19	1.76	10.56	0.16666666666666666
4802	1	1.2	0.0	8.3	0.0
4803	1	0.8	0.0	7.3	0.0
4804	5	1.13	0.0	13.8	0.0
4805	2	2.1	2.66	15.96	0.16666666666666666
4806	2	1.76	1.96	11.76	0.16666666666666666
4807	1	0.8	1.36	8.16	0.16666666666666669
4808	1	0.0	0.0	3.3	0.0
4809	1	2.05	2.0	18.3	0.1092896174863388
4810	1	1.6	1.5	13.3	0.11278195488721804
4811	1	0.77	0.0	8.3	0.0
4812	1	1.69	0.0	11.3	0.0
4813	1	2.0	2.85	17.15	0.16618075801749274
4814	1	0.75	1.16	6.96	0.16666666666666666
4815	1	1.6	3.75	22.55	0.1662971175166297
4816	1	0.4	0.0	5.3	0.0
4817	2	1.1	2.35	14.15	0.16607773851590107
4818	4	5.54	5.95	29.75	0.2
4819	1	0.61	0.0	5.8	0.0
4820	1	0.93	0.0	6.8	0.0
4821	6	9.36	6.77	40.61	0.16670770746121644
4822	1	4.9	5.08	36.88	0.13774403470715835
4823	1	2.72	3.66	21.96	0.16666666666666666
4824	1	1.9	5.0	18.8	0.26595744680851063
4825	4	0.0	0.0	20.3	0.0
4826	1	0.98	0.0	7.3	0.0
4827	1	2.86	0.0	12.3	0.0
4828	1	1.4	2.15	12.95	0.16602316602316602
4829	1	0.6	2.26	13.56	0.16666666666666666
4830	2	0.68	0.0	5.8	0.0
4831	1	4.45	2.0	24.3	0.0823045267489712
4832	1	1.0	1.45	8.75	0.1657142857142857
4833	1	2.6	4.25	18.55	0.22911051212938005
4834	2	1.96	3.56	21.36	0.16666666666666669
4835	1	2.2	3.8	16.6	0.22891566265060237
4836	1	1.3	1.36	8.16	0.16666666666666669
4837	1	1.1	1.0	8.3	0.12048192771084336
4838	6	0.59	1.45	7.25	0.19999999999999998
4839	1	1.37	2.16	12.96	0.16666666666666666
4840	1	2.0	0.0	12.3	0.0
4841	5	0.0	0.0	20.3	0.0
4842	1	0.5	1.0	7.3	0.136986301369863
4843	1	6.97	0.0	26.3	0.0
4844	1	1.4	2.15	12.95	0.16602316602316602
4845	1	5.36	0.0	18.3	0.0
4846	1	3.2	3.35	20.15	0.16625310173697272
4847	2	2.9	0.0	19.8	0.0
4848	1	1.4	0.0	9.3	0.0
4849	1	0.4	0.0	5.3	0.0
4850	1	1.5	0.0	10.3	0.0
4851	1	1.3	1.5	10.8	0.13888888888888887
4852	4	0.79	0.0	11.3	0.0
4853	2	1.4	2.7	13.5	0.2
4854	3	1.7	0.0	13.8	0.0
4855	1	1.9	3.5	17.3	0.20231213872832368
4856	1	1.0	2.2	11.0	0.2
4857	1	1.02	0.0	8.3	0.0
4858	1	1.9	0.0	14.8	0.0
4859	1	0.7	0.0	7.8	0.0
4860	1	0.5	0.0	6.8	0.0
4861	1	1.44	0.0	10.3	0.0
4862	1	1.4	0.0	11.3	0.0
4863	1	1.7	0.0	9.8	0.0
4864	1	11.5	0.0	32.8	0.0
4865	1	1.7	1.75	10.55	0.16587677725118483
4866	2	2.2	1.5	11.3	0.1327433628318584
4867	1	1.85	0.0	13.3	0.0
4868	1	5.75	0.0	21.8	0.0
4869	1	3.1	3.15	18.95	0.1662269129287599
4870	1	1.0	2.15	12.95	0.16602316602316602
4871	1	1.26	1.5	9.3	0.16129032258064516
4872	1	0.5	0.0	6.8	0.0
4873	1	6.8	4.95	29.75	0.16638655462184876
4874	5	1.12	0.0	6.8	0.0
4875	2	0.6	0.0	6.3	0.0
4876	1	0.9	0.0	7.3	0.0
4877	1	8.13	4.66	39.0	0.11948717948717949
4878	1	0.4	1.05	6.35	0.16535433070866143
4879	2	8.06	6.56	39.36	0.16666666666666666
4880	1	7.36	4.96	29.76	0.16666666666666666
4881	5	2.39	4.56	27.36	0.16666666666666666
4882	1	1.9	0.0	12.3	0.0
4883	1	2.04	0.7	13.0	0.05384615384615384
4884	1	1.0	1.35	8.15	0.16564417177914112
4885	5	0.63	1.56	9.36	0.16666666666666669
4886	2	1.7	0.0	9.8	0.0
4887	3	7.16	5.56	33.36	0.16666666666666666
4888	1	0.8	1.0	7.3	0.136986301369863
4889	6	0.45	0.0	4.8	0.0
4890	2	1.6	0.0	10.3	0.0
4891	1	0.9	1.55	9.35	0.16577540106951874
4892	1	0.5	1.4	6.2	0.2258064516129032
4893	1	1.0	0.0	7.3	0.0
4894	5	1.12	3.84	16.64	0.23076923076923075
4895	1	2.26	0.0	11.8	0.0
4896	1	0.2	0.86	5.16	0.16666666666666666
4897	1	1.3	1.85	11.15	0.16591928251121077
4898	2	15.4	14.11	84.66	0.16666666666666666
4899	1	1.95	0.0	8.3	0.0
4900	1	0.9	0.0	7.3	0.0
4901	1	3.01	0.0	18.8	0.0
4902	1	1.1	1.45	8.75	0.1657142857142857
4903	1	0.82	0.0	6.3	0.0
4904	1	1.3	2.0	17.8	0.11235955056179775
4905	1	0.6	0.75	6.55	0.11450381679389313
4906	1	0.9	1.0	6.8	0.14705882352941177
4907	1	0.6	1.16	6.96	0.16666666666666666
4908	2	0.64	1.74	7.54	0.23076923076923075
4909	5	2.0	1.0	11.8	0.0847457627118644
4910	1	1.9	2.05	12.35	0.16599190283400808
4911	1	1.18	0.0	8.3	0.0
4912	1	0.4	0.0	5.3	0.0
4913	1	3.2	0.0	22.3	0.0
4914	1	2.2	0.0	11.8	0.0
4915	5	3.63	3.16	18.96	0.16666666666666666
4916	2	0.86	0.0	7.8	0.0
4917	1	1.2	1.55	9.35	0.16577540106951874
4918	2	2.71	3.96	23.76	0.16666666666666666
4919	1	1.2	1.0	13.3	0.07518796992481203
4920	1	1.55	0.0	9.3	0.0
4921	1	1.13	0.0	7.3	0.0
4922	1	1.1	0.0	7.8	0.0
4923	1	9.6	7.05	42.39	0.16631280962491152
4924	5	22.46	11.67	70.01	0.16669047278960147
4925	1	1.0	1.35	8.15	0.16564417177914112
4926	1	2.78	2.96	17.76	0.16666666666666666
4927	1	1.06	3.99	17.29	0.23076923076923078
4928	1	0.5	1.8	11.6	0.15517241379310345
4929	6	17.05	0.0	58.34	0.0
4930	1	2.02	0.0	14.3	0.0
4931	1	0.94	0.0	5.8	0.0
4932	1	1.1	1.0	7.8	0.12820512820512822
4933	1	1.2	1.65	9.95	0.1658291457286432
4934	1	1.6	1.0	10.3	0.0970873786407767
4935	1	0.9	0.0	7.8	0.0
4936	1	2.6	0.0	10.8	0.0
4937	3	0.6	0.0	6.3	0.0
4938	1	2.6	1.0	14.8	0.06756756756756756
4939	1	2.29	3.95	19.75	0.2
4940	1	1.2	0.0	9.3	0.0
4941	2	1.81	0.0	15.8	0.0
4942	1	1.8	2.66	15.96	0.16666666666666666
4943	1	1.28	1.56	9.36	0.16666666666666669
4944	1	0.68	1.06	6.36	0.16666666666666666
4945	1	0.8	1.75	10.55	0.16587677725118483
4946	1	0.5	1.0	6.3	0.15873015873015872
4947	1	10.7	9.55	47.89	0.1994153267905617
4948	1	2.5	0.0	16.3	0.0
4949	5	0.61	1.46	8.76	0.16666666666666666
4950	1	0.7	2.0	10.8	0.18518518518518517
4951	1	2.1	3.15	18.95	0.1662269129287599
4952	1	0.44	1.26	7.56	0.16666666666666669
4953	1	2.1	2.46	14.76	0.16666666666666666
4954	3	1.8	1.0	17.8	0.056179775280898875
4955	1	0.6	0.0	4.8	0.0
4956	1	1.7	1.85	11.15	0.16591928251121077
4957	1	1.9	0.0	13.8	0.0
4958	1	9.5	0.0	39.8	0.0
4959	1	1.84	0.0	14.3	0.0
4960	1	0.75	0.0	7.8	0.0
4961	1	1.92	0.0	12.3	0.0
4962	1	1.0	1.95	9.75	0.19999999999999998
4963	1	1.7	3.45	17.25	0.2
4964	1	1.5	0.0	15.3	0.0
4965	1	0.5	1.59	6.89	0.23076923076923078
4966	6	2.22	0.0	21.8	0.0
4967	1	0.7	1.85	11.15	0.16591928251121077
4968	1	1.91	2.0	19.8	0.10101010101010101
4969	5	1.01	1.56	9.36	0.16666666666666669
4970	1	1.6	2.36	14.16	0.16666666666666666
4971	1	0.6	1.0	7.8	0.12820512820512822
4972	1	11.3	0.0	48.34	0.0
4973	2	1.68	0.0	11.3	0.0
4974	1	1.6	0.0	12.8	0.0
4975	1	1.3	2.86	17.16	0.16666666666666666
4976	1	0.7	1.1	13.4	0.08208955223880597
4977	5	2.31	3.0	23.8	0.12605042016806722
4978	1	1.5	3.45	17.25	0.2
4979	4	1.42	0.0	10.3	0.0
4980	3	4.72	0.0	24.8	0.0
4981	2	1.09	0.0	7.3	0.0
4982	1	6.8	4.66	27.96	0.16666666666666666
4983	1	0.52	1.0	6.8	0.14705882352941177
4984	1	5.7	4.0	26.8	0.14925373134328357
4985	4	1.06	0.0	9.8	0.0
4986	1	1.63	2.95	14.75	0.2
4987	1	2.12	0.0	13.8	0.0
4988	5	0.73	1.56	9.36	0.16666666666666669
4989	1	1.74	3.0	14.3	0.2097902097902098
4990	1	2.55	0.0	13.3	0.0
4991	1	1.6	0.0	10.3	0.0
4992	1	2.2	3.16	18.96	0.16666666666666666
4993	1	1.4	1.85	11.15	0.16591928251121077
4994	2	4.2	0.0	20.3	0.0
4995	2	5.19	0.0	24.3	0.0
4996	1	0.3	1.26	7.56	0.16666666666666669
4997	2	2.05	0.0	12.3	0.0
4998	1	6.3	0.0	24.34	0.0
4999	2	1.2	1.55	9.35	0.16577540106951874
5000	1	4.6	7.1	30.9	0.2297734627831715
5001	1	2.27	1.0	14.8	0.06756756756756756
5002	1	0.89	0.0	6.8	0.0
5003	1	1.33	3.06	18.36	0.16666666666666669
5004	5	1.47	1.5	11.8	0.1271186440677966
5005	1	3.0	0.0	21.8	0.0
5006	2	1.02	0.0	9.8	0.0
5007	1	2.23	0.0	14.8	0.0
5008	1	1.2	0.0	11.8	0.0
5009	3	0.78	1.36	8.16	0.16666666666666669
5010	1	2.12	3.45	17.25	0.2
5011	1	1.0	0.0	9.3	0.0
5012	1	8.0	3.0	29.8	0.10067114093959731
5013	1	5.06	7.82	39.12	0.19989775051124747
5014	1	8.79	0.0	26.3	0.0
5015	1	15.81	10.77	64.61	0.16669246246711034
5016	1	1.1	1.0	9.8	0.1020408163265306
5017	1	0.6	0.6	6.4	0.09374999999999999
5018	1	1.5	2.0	19.3	0.10362694300518134
5019	2	1.51	0.0	10.3	0.0
5020	1	2.1	4.29	18.59	0.23076923076923078
5021	3	0.63	0.0	5.8	0.0
5022	3	2.0	2.75	16.55	0.1661631419939577
5023	6	2.42	3.06	18.36	0.16666666666666669
5024	1	1.0	2.2	11.0	0.2
5025	2	8.1	0.0	34.3	0.0
5026	5	0.66	1.75	7.55	0.2317880794701987
5027	2	0.87	1.56	9.36	0.16666666666666669
5028	4	19.91	14.58	72.92	0.19994514536478333
5029	1	11.4	11.65	69.99	0.16645235033576228
5030	1	14.9	15.4	92.45	0.16657652785289345
5031	1	1.3	8.0	16.3	0.49079754601226994
5032	1	1.0	2.55	12.85	0.19844357976653695
5033	1	2.3	0.0	18.8	0.0
5034	1	0.7	0.0	7.8	0.0
5035	1	5.1	3.0	25.3	0.11857707509881422
5036	1	0.81	1.76	10.56	0.16666666666666666
5037	1	0.78	0.0	7.8	0.0
5038	1	1.65	3.06	18.36	0.16666666666666669
5039	1	1.2	1.5	8.8	0.17045454545454544
5040	1	3.5	3.95	23.75	0.16631578947368422
5041	1	2.5	0.0	12.3	0.0
5042	1	11.88	10.37	62.21	0.16669345764346566
5043	2	6.3	5.7	28.5	0.2
5044	1	1.3	1.0	8.8	0.11363636363636363
5045	1	0.0	0.0	3.3	0.0
5046	1	0.93	1.26	7.56	0.16666666666666669
5047	1	1.94	0.0	16.3	0.0
5048	1	1.09	1.56	9.36	0.16666666666666669
5049	1	2.0	0.0	17.8	0.0
5050	5	1.29	0.0	9.8	0.0
5051	1	2.8	0.0	14.8	0.0
5052	5	0.39	0.0	4.3	0.0
5053	1	3.1	0.0	12.3	0.0
5054	1	7.0	5.55	27.85	0.1992818671454219
5055	1	0.73	0.0	7.8	0.0
5056	1	1.0	0.0	9.3	0.0
5057	1	2.6	0.0	13.3	0.0
5058	2	1.68	0.0	12.8	0.0
5059	1	2.5	2.55	15.35	0.16612377850162866
5060	1	4.43	1.5	23.8	0.06302521008403361
5061	1	4.39	0.0	16.8	0.0
5062	1	9.6	8.07	48.41	0.16670109481512085
5063	1	7.0	5.45	32.75	0.16641221374045803
5064	1	1.62	4.74	20.54	0.23076923076923078
5065	1	1.29	1.0	10.3	0.0970873786407767
5066	2	7.55	2.0	30.3	0.066006600660066
5067	1	1.7	2.2	26.0	0.08461538461538462
5068	2	0.7	1.15	6.95	0.16546762589928055
5069	1	1.2	0.57	4.37	0.13043478260869565
5070	2	0.4	0.0	4.3	0.0
5071	5	1.63	1.0	12.3	0.08130081300813008
5072	3	3.5	1.0	16.3	0.06134969325153374
5073	2	9.05	5.0	46.84	0.1067463706233988
5074	2	2.61	5.36	32.16	0.16666666666666669
5075	1	1.28	1.76	10.56	0.16666666666666666
5076	1	0.3	0.0	4.3	0.0
5077	1	1.85	4.06	24.36	0.16666666666666666
5078	1	0.84	1.0	7.3	0.136986301369863
5079	2	0.6	0.0	5.3	0.0
5080	1	1.63	3.06	18.36	0.16666666666666669
5081	2	1.5	0.0	15.3	0.0
5082	1	1.29	0.0	11.3	0.0
5083	1	1.8	3.05	18.35	0.1662125340599455
5084	3	5.4	0.0	20.8	0.0
5085	1	15.98	11.67	70.01	0.16669047278960147
5086	5	2.59	0.0	16.8	0.0
5087	5	0.0	0.0	3.3	0.0
5088	1	0.7	2.64	11.44	0.23076923076923078
5089	1	3.7	2.0	20.3	0.09852216748768472
5090	1	1.0	5.0	18.3	0.27322404371584696
5091	2	0.78	2.06	12.36	0.16666666666666669
5092	1	0.96	1.7	8.5	0.19999999999999998
5093	2	3.5	2.0	18.8	0.10638297872340426
5094	1	1.17	1.56	9.36	0.16666666666666669
5095	1	11.08	13.75	59.59	0.23074341332438328
5096	2	9.93	9.71	48.55	0.20000000000000004
5097	0	1.3	2.95	14.75	0.2
5098	6	3.16	4.0	24.8	0.16129032258064516
5099	1	18.15	11.67	70.01	0.16669047278960147
5100	5	1.28	0.0	7.8	0.0
5101	2	3.7	0.0	20.3	0.0
5102	1	1.0	1.32	10.12	0.13043478260869568
5103	1	1.7	0.0	11.8	0.0
5104	1	13.78	22.52	97.57	0.23080865019985652
5105	1	1.8	0.0	14.3	0.0
5106	6	1.12	4.16	24.96	0.16666666666666666
5107	1	13.0	11.87	71.21	0.1666900716191546
5108	3	3.61	6.26	37.56	0.16666666666666666
5109	1	1.0	2.85	17.15	0.16618075801749274
5110	1	0.5	0.0	6.8	0.0
5111	5	1.42	0.0	10.3	0.0
5112	3	1.4	3.35	20.15	0.16625310173697272
5113	1	17.0	0.0	58.34	0.0
5114	1	0.7	0.0	4.8	0.0
5115	2	2.69	2.0	26.8	0.07462686567164178
5116	1	1.1	0.0	8.3	0.0
5117	1	0.7	0.0	8.3	0.0
5118	1	1.02	0.8	8.6	0.0930232558139535
5119	1	1.82	0.0	14.3	0.0
5120	1	0.7	0.0	6.3	0.0
5121	6	0.86	0.0	7.8	0.0
5122	1	1.11	1.66	9.96	0.16666666666666666
5123	1	1.0	1.0	8.3	0.12048192771084336
5124	1	2.71	2.75	16.55	0.1661631419939577
5125	2	0.9	0.0	13.8	0.0
5126	3	0.95	0.0	8.3	0.0
5127	1	6.49	4.96	29.76	0.16666666666666666
5128	2	7.9	5.0	36.84	0.13572204125950052
5129	1	1.9	2.0	14.8	0.13513513513513511
5130	5	2.14	0.0	14.8	0.0
5131	5	0.61	0.0	7.8	0.0
5132	1	0.8	0.0	17.3	0.0
5133	1	3.0	2.0	16.3	0.12269938650306748
5134	1	1.65	2.66	15.96	0.16666666666666666
5135	1	1.35	0.0	9.8	0.0
5136	1	0.59	2.19	9.49	0.23076923076923075
5137	1	1.61	0.0	16.8	0.0
5138	2	1.43	1.0	10.3	0.0970873786407767
5139	1	1.09	0.0	12.3	0.0
5140	1	9.0	2.0	39.34	0.05083884087442806
5141	1	2.08	0.0	13.8	0.0
5142	2	5.6	0.0	28.8	0.0
5143	1	8.9	0.0	40.84	0.0
5144	2	9.87	8.57	51.41	0.16669908578097647
5145	2	1.0	0.0	8.3	0.0
5146	1	1.2	0.0	14.3	0.0
5147	2	0.84	1.56	9.36	0.16666666666666669
5148	1	0.63	1.5	9.8	0.1530612244897959
5149	1	7.66	6.47	38.81	0.16670961092501932
5150	2	0.78	0.0	5.8	0.0
5151	1	0.8	1.0	12.8	0.078125
5152	3	9.1	1.0	35.34	0.028296547821165814
5153	1	1.5	2.0	12.3	0.16260162601626016
5154	1	1.71	2.36	14.16	0.16666666666666666
5155	1	1.3	0.0	13.3	0.0
5156	3	2.19	1.86	11.16	0.16666666666666669
5157	1	3.14	0.0	27.8	0.0
5158	1	12.5	2.64	49.98	0.05282112845138056
5159	3	10.3	5.0	50.34	0.09932459276916963
5160	1	1.9	5.6	24.4	0.22950819672131148
5161	1	0.87	1.7	8.5	0.19999999999999998
5162	1	1.6	2.06	12.36	0.16666666666666669
5163	5	5.2	3.86	23.16	0.16666666666666666
5164	1	2.17	0.0	15.8	0.0
5165	1	1.85	2.96	17.76	0.16666666666666666
5166	1	1.37	2.86	17.16	0.16666666666666666
5167	1	1.0	0.0	8.3	0.0
5168	2	9.1	6.0	37.8	0.15873015873015875
5169	1	2.9	2.0	17.3	0.11560693641618497
5170	2	1.0	2.16	12.96	0.16666666666666666
5171	1	1.3	0.0	16.8	0.0
5172	4	1.55	0.0	10.8	0.0
5173	1	1.9	0.0	10.3	0.0
5174	6	11.62	0.0	49.3	0.0
5175	1	10.3	9.85	59.19	0.1664132454806555
5176	2	1.64	1.0	12.8	0.078125
5177	3	1.2	0.0	11.3	0.0
5178	1	0.99	0.0	8.8	0.0
5179	1	1.6	0.0	20.3	0.0
5180	6	1.08	2.45	12.25	0.2
5181	1	2.2	5.3	26.6	0.19924812030075187
5182	1	0.4	0.0	6.3	0.0
5183	1	1.2	1.56	9.36	0.16666666666666669
5184	1	0.1	0.0	5.8	0.0
5185	1	19.69	0.0	58.34	0.0
5186	2	0.61	0.96	5.76	0.16666666666666666
5187	1	0.9	2.75	16.55	0.1661631419939577
5188	2	17.0	11.65	69.99	0.16645235033576228
5189	3	1.1	0.0	7.8	0.0
5190	1	1.8	0.0	9.3	0.0
5191	1	0.5	0.0	4.8	0.0
5192	1	0.8	0.0	7.8	0.0
5193	1	3.06	1.0	13.8	0.07246376811594203
5194	1	2.88	4.36	26.16	0.16666666666666669
5195	1	1.5	0.0	10.8	0.0
5196	1	1.6	1.85	11.15	0.16591928251121077
5197	6	1.26	1.76	10.56	0.16666666666666666
5198	1	2.7	0.0	20.8	0.0
5199	2	1.8	0.0	15.3	0.0
5200	1	2.2	3.85	23.15	0.16630669546436286
